prop,seed,test_lang,structure,pos_idx,en_role,nl_role,en_frac,nl_frac,neither_frac,n
0.01,1,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7141
0.01,1,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7141
0.01,1,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7141
0.01,1,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7141
0.01,1,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7141
0.01,1,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7141
0.01,1,nl,subj_pp,6,part,det,0.0,0.9962000303997568,0.003799969600243198,6579
0.01,1,nl,subj_pp,7,det,noun,0.00045599635202918376,0.9962000303997568,0.003343973248214014,6579
0.01,1,nl,subj_pp,8,noun,part,0.00045599635202918376,0.9962000303997568,0.003343973248214014,6579
0.01,1,nl,obj_pp,3,part,det,0.0,0.9241236503475817,0.07587634965241828,6761
0.01,1,nl,obj_pp,4,det,noun,0.07587634965241828,0.9241236503475817,0.0,6761
0.01,1,nl,obj_pp,5,noun,prep,0.0738056500517675,0.9261943499482325,0.0,6761
0.01,1,nl,obj_pp,6,prep,det,0.0738056500517675,0.9261943499482325,0.0,6761
0.01,1,nl,obj_pp,7,det,noun,0.0738056500517675,0.9261943499482325,0.0,6761
0.01,1,nl,obj_pp,8,noun,part,0.0738056500517675,0.9261943499482325,0.0,6761
0.01,1,en,subj_pp,6,part,det,1.0,0.0,0.0,7077
0.01,1,en,subj_pp,7,det,noun,1.0,0.0,0.0,7077
0.01,1,en,subj_pp,8,noun,part,1.0,0.0,0.0,7077
0.01,1,en,plain,3,part,det,1.0,0.0,0.0,5908
0.01,1,en,plain,4,det,noun,1.0,0.0,0.0,5908
0.01,1,en,plain,5,noun,part,1.0,0.0,0.0,5908
0.01,1,en,subj_rc,3,verb,det,0.9876969864528615,0.0,0.012303013547138513,7234
0.01,1,en,subj_rc,4,det,noun,1.0,0.0,0.0,7234
0.01,1,en,subj_rc,5,noun,verb,1.0,0.0,0.0,7234
0.01,1,en,subj_rc,7,part,det,1.0,0.0,0.0,7234
0.01,1,en,subj_rc,8,det,noun,1.0,0.0,0.0,7234
0.01,1,en,subj_rc,9,noun,part,1.0,0.0,0.0,7234
0.01,1,en,obj_pp,3,part,det,1.0,0.0,0.0,7212
0.01,1,en,obj_pp,4,det,noun,1.0,0.0,0.0,7212
0.01,1,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7212
0.01,1,en,obj_pp,6,prep,det,1.0,0.0,0.0,7212
0.01,1,en,obj_pp,7,det,noun,1.0,0.0,0.0,7212
0.01,1,en,obj_pp,8,noun,part,1.0,0.0,0.0,7212
0.01,1,en,subj_pp+obj_pp,6,part,det,0.9997209042701647,0.00027909572983533354,0.0,7166
0.01,1,en,subj_pp+obj_pp,7,det,noun,0.9997209042701647,0.00027909572983533354,0.0,7166
0.01,1,en,subj_pp+obj_pp,8,noun,prep,0.9997209042701647,0.00027909572983533354,0.0,7166
0.01,1,en,subj_pp+obj_pp,9,prep,det,0.999581356405247,0.0004186435947530003,0.0,7166
0.01,1,en,subj_pp+obj_pp,10,det,noun,0.999581356405247,0.0004186435947530003,0.0,7166
0.01,1,en,subj_pp+obj_pp,11,noun,part,0.999581356405247,0.0,0.0004186435947530003,7166
0.01,1,nl,plain,3,part,det,0.0,1.0,0.0,4458
0.01,1,nl,plain,4,det,noun,0.0,1.0,0.0,4458
0.01,1,nl,plain,5,noun,part,0.0,1.0,0.0,4458
0.01,1,nl,subj_rc,3,verb,det,0.0,0.938034777808446,0.06196522219155396,7246
0.01,1,nl,subj_rc,4,det,noun,0.05313276290367099,0.9381727849848193,0.008694452111509798,7246
0.01,1,nl,subj_rc,5,noun,verb,0.04236820314656362,0.9573557825006901,0.0002760143527463428,7246
0.01,1,nl,subj_rc,7,part,det,0.0001380071763731714,0.9998619928236269,0.0,7246
0.01,1,nl,subj_rc,8,det,noun,0.0,1.0,0.0,7246
0.01,1,nl,subj_rc,9,noun,part,0.0,1.0,0.0,7246
0.01,1,en,obj_rc,3,part,det,1.0,0.0,0.0,7137
0.01,1,en,obj_rc,4,det,noun,1.0,0.0,0.0,7137
0.01,1,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7137
0.01,1,en,obj_rc,6,rel,det,1.0,0.0,0.0,7137
0.01,1,en,obj_rc,7,verb,noun,0.9878100042034468,0.0,0.012189995796553174,7137
0.01,1,en,obj_rc,8,det,verb,1.0,0.0,0.0,7137
0.01,1,en,obj_rc,9,noun,part,1.0,0.0,0.0,7137
0.01,1,nl,obj_rc,3,part,det,0.0,0.9574319609211445,0.04256803907885555,7165
0.01,1,nl,obj_rc,4,det,noun,0.041451500348918355,0.9574319609211445,0.0011165387299371947,7165
0.01,1,nl,obj_rc,5,noun,rel,0.041451500348918355,0.9574319609211445,0.0011165387299371947,7165
0.01,1,nl,obj_rc,6,rel,det,0.011723656664340545,0.9574319609211445,0.030844382414515002,7165
0.01,1,nl,obj_rc,7,verb,noun,0.0,0.9574319609211445,0.04256803907885555,7165
0.01,1,nl,obj_rc,8,det,verb,0.0,0.9877180739706909,0.012281926029309142,7165
0.01,1,nl,obj_rc,9,noun,part,0.0,1.0,0.0,7165
0.01,2,en,subj_rc,3,verb,det,0.9879300776914539,0.0,0.01206992230854606,7208
0.01,2,en,subj_rc,4,det,noun,1.0,0.0,0.0,7208
0.01,2,en,subj_rc,5,noun,verb,1.0,0.0,0.0,7208
0.01,2,en,subj_rc,7,part,det,1.0,0.0,0.0,7208
0.01,2,en,subj_rc,8,det,noun,1.0,0.0,0.0,7208
0.01,2,en,subj_rc,9,noun,part,1.0,0.0,0.0,7208
0.01,2,en,obj_rc,3,part,det,1.0,0.0,0.0,7231
0.01,2,en,obj_rc,4,det,noun,1.0,0.0,0.0,7231
0.01,2,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7231
0.01,2,en,obj_rc,6,rel,det,1.0,0.0,0.0,7231
0.01,2,en,obj_rc,7,verb,noun,0.988659936385009,0.0,0.01134006361499101,7231
0.01,2,en,obj_rc,8,det,verb,1.0,0.0,0.0,7231
0.01,2,en,obj_rc,9,noun,part,1.0,0.0,0.0,7231
0.01,2,en,subj_pp,6,part,det,1.0,0.0,0.0,7041
0.01,2,en,subj_pp,7,det,noun,1.0,0.0,0.0,7041
0.01,2,en,subj_pp,8,noun,part,1.0,0.0,0.0,7041
0.01,2,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7125
0.01,2,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7125
0.01,2,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7125
0.01,2,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7125
0.01,2,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7125
0.01,2,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7125
0.01,2,nl,subj_pp,6,part,det,0.0,0.9719586460841241,0.02804135391587594,7061
0.01,2,nl,subj_pp,7,det,noun,0.001982721994051834,0.9719586460841241,0.026058631921824105,7061
0.01,2,nl,subj_pp,8,noun,part,0.001982721994051834,0.9712505310862484,0.02676674691969976,7061
0.01,2,nl,obj_pp,3,part,det,0.0,0.9893410852713178,0.01065891472868217,7224
0.01,2,nl,obj_pp,4,det,noun,0.010382059800664452,0.9893410852713178,0.0002768549280177187,7224
0.01,2,nl,obj_pp,5,noun,prep,0.007613510520487265,0.992109634551495,0.0002768549280177187,7224
0.01,2,nl,obj_pp,6,prep,det,0.007613510520487265,0.9923864894795127,0.0,7224
0.01,2,nl,obj_pp,7,det,noun,0.007613510520487265,0.9923864894795127,0.0,7224
0.01,2,nl,obj_pp,8,noun,part,0.007613510520487265,0.9923864894795127,0.0,7224
0.01,2,nl,plain,3,part,det,0.0,1.0,0.0,1870
0.01,2,nl,plain,4,det,noun,0.0,1.0,0.0,1870
0.01,2,nl,plain,5,noun,part,0.0,1.0,0.0,1870
0.01,2,en,plain,3,part,det,1.0,0.0,0.0,7176
0.01,2,en,plain,4,det,noun,1.0,0.0,0.0,7176
0.01,2,en,plain,5,noun,part,1.0,0.0,0.0,7176
0.01,2,nl,subj_rc,3,verb,det,0.0,0.032160110420979986,0.96783988957902,7245
0.01,2,nl,subj_rc,4,det,noun,0.0904071773636991,0.032160110420979986,0.8774327122153209,7245
0.01,2,nl,subj_rc,5,noun,verb,0.012836438923395446,0.15969634230503796,0.8274672187715666,7245
0.01,2,nl,subj_rc,7,part,det,0.0422360248447205,0.9572118702553485,0.0005521048999309869,7245
0.01,2,nl,subj_rc,8,det,noun,0.0,0.9828847481021394,0.017115251897860593,7245
0.01,2,nl,subj_rc,9,noun,part,0.0,0.999447895100069,0.0005521048999309869,7245
0.01,2,nl,obj_rc,3,part,det,0.005702364394993046,0.1717663421418637,0.8225312934631432,7190
0.01,2,nl,obj_rc,4,det,noun,0.700278164116829,0.17204450625869264,0.12767732962447845,7190
0.01,2,nl,obj_rc,5,noun,rel,0.023504867872044505,0.9656467315716273,0.010848400556328233,7190
0.01,2,nl,obj_rc,6,rel,det,0.016828929068150207,0.9656467315716273,0.017524339360222532,7190
0.01,2,nl,obj_rc,7,verb,noun,0.0,0.9656467315716273,0.03435326842837274,7190
0.01,2,nl,obj_rc,8,det,verb,0.007093184979137691,0.9929068150208623,0.0,7190
0.01,2,nl,obj_rc,9,noun,part,0.007093184979137691,0.9506258692628651,0.04228094575799722,7190
0.01,2,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7166
0.01,2,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7166
0.01,2,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7166
0.01,2,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7166
0.01,2,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7166
0.01,2,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7166
0.01,2,en,obj_pp,3,part,det,1.0,0.0,0.0,7170
0.01,2,en,obj_pp,4,det,noun,1.0,0.0,0.0,7170
0.01,2,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7170
0.01,2,en,obj_pp,6,prep,det,1.0,0.0,0.0,7170
0.01,2,en,obj_pp,7,det,noun,1.0,0.0,0.0,7170
0.01,2,en,obj_pp,8,noun,part,1.0,0.0,0.0,7170
0.01,3,nl,subj_pp,6,part,det,0.0,0.9695979542548657,0.030402045745134252,7039
0.01,3,nl,subj_pp,7,det,noun,0.0,0.9695979542548657,0.030402045745134252,7039
0.01,3,nl,subj_pp,8,noun,part,0.0,0.9697400198891888,0.030259980110811196,7039
0.01,3,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7186
0.01,3,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7186
0.01,3,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7186
0.01,3,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7186
0.01,3,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7186
0.01,3,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7186
0.01,3,nl,obj_rc,3,part,det,0.0,0.002527379949452401,0.9974726200505476,7122
0.01,3,nl,obj_rc,4,det,noun,0.9886267902274642,0.002527379949452401,0.008845829823083403,7122
0.01,3,nl,obj_rc,5,noun,rel,0.2888233642235327,0.7023308059533839,0.008845829823083403,7122
0.01,3,nl,obj_rc,6,rel,det,0.06402695871946082,0.7023308059533839,0.2336422353271553,7122
0.01,3,nl,obj_rc,7,verb,noun,0.0,0.7023308059533839,0.2976691940466161,7122
0.01,3,nl,obj_rc,8,det,verb,0.00014040999719180006,0.9998595900028082,0.0,7122
0.01,3,nl,obj_rc,9,noun,part,0.00014040999719180006,0.9997191800056164,0.00014040999719180006,7122
0.01,3,nl,plain,3,part,det,0.012226750648388292,0.9799925898480919,0.007780659503519822,2699
0.01,3,nl,plain,4,det,noun,0.005928121526491293,0.9940718784735088,0.0,2699
0.01,3,nl,plain,5,noun,part,0.005928121526491293,0.9940718784735088,0.0,2699
0.01,3,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7125
0.01,3,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7125
0.01,3,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7125
0.01,3,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7125
0.01,3,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7125
0.01,3,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7125
0.01,3,en,obj_rc,3,part,det,0.23149562560755452,0.0,0.7685043743924455,7201
0.01,3,en,obj_rc,4,det,noun,1.0,0.0,0.0,7201
0.01,3,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7201
0.01,3,en,obj_rc,6,rel,det,1.0,0.0,0.0,7201
0.01,3,en,obj_rc,7,verb,noun,0.988612692681572,0.0,0.011387307318427997,7201
0.01,3,en,obj_rc,8,det,verb,1.0,0.0,0.0,7201
0.01,3,en,obj_rc,9,noun,part,1.0,0.0,0.0,7201
0.01,3,nl,obj_pp,3,part,det,0.0,0.9768119966675923,0.023188003332407666,7202
0.01,3,nl,obj_pp,4,det,noun,0.022077200777561787,0.9768119966675923,0.0011108025548458762,7202
0.01,3,nl,obj_pp,5,noun,prep,0.020410996945292973,0.977506248264371,0.0020827547903360176,7202
0.01,3,nl,obj_pp,6,prep,det,0.020410996945292973,0.9786170508192169,0.0009719522354901416,7202
0.01,3,nl,obj_pp,7,det,noun,0.020410996945292973,0.9786170508192169,0.0009719522354901416,7202
0.01,3,nl,obj_pp,8,noun,part,0.020410996945292973,0.9784782004998611,0.0011108025548458762,7202
0.01,3,en,subj_rc,3,verb,det,0.9873961218836566,0.0,0.012603878116343491,7220
0.01,3,en,subj_rc,4,det,noun,1.0,0.0,0.0,7220
0.01,3,en,subj_rc,5,noun,verb,1.0,0.0,0.0,7220
0.01,3,en,subj_rc,7,part,det,1.0,0.0,0.0,7220
0.01,3,en,subj_rc,8,det,noun,1.0,0.0,0.0,7220
0.01,3,en,subj_rc,9,noun,part,1.0,0.0,0.0,7220
0.01,3,en,subj_pp,6,part,det,0.14813425839114944,0.0007500468779298706,0.8511156947309206,5333
0.01,3,en,subj_pp,7,det,noun,0.5006562910181886,0.0007500468779298706,0.4985936621038815,5333
0.01,3,en,subj_pp,8,noun,part,0.5006562910181886,0.49765610350646916,0.001687605475342209,5333
0.01,3,nl,subj_rc,3,verb,det,0.00028050490883590464,0.12847124824684433,0.8712482468443198,7130
0.01,3,nl,subj_rc,4,det,noun,0.5328190743338008,0.13562412342215988,0.3315568022440393,7130
0.01,3,nl,subj_rc,5,noun,verb,0.05848527349228611,0.7485273492286115,0.1929873772791024,7130
0.01,3,nl,subj_rc,7,part,det,0.04712482468443198,0.9525946704067321,0.00028050490883590464,7130
0.01,3,nl,subj_rc,8,det,noun,0.0,1.0,0.0,7130
0.01,3,nl,subj_rc,9,noun,part,0.0,1.0,0.0,7130
0.01,3,en,obj_pp,3,part,det,0.27386512236129273,0.008780123295348403,0.7173547543433588,5353
0.01,3,en,obj_pp,4,det,noun,0.9198580235382029,0.008780123295348403,0.07136185316644872,5353
0.01,3,en,obj_pp,5,noun,prep,0.9198580235382029,0.0,0.08014197646179712,5353
0.01,3,en,obj_pp,6,prep,det,0.926956846628059,0.0,0.07304315337194096,5353
0.01,3,en,obj_pp,7,det,noun,0.929198580235382,0.0,0.07080141976461797,5353
0.01,3,en,obj_pp,8,noun,part,0.929198580235382,0.06781244162152064,0.0029889781430973285,5353
0.01,3,en,plain,3,part,det,0.9904761904761905,0.0,0.009523809523809525,105
0.01,3,en,plain,4,det,noun,1.0,0.0,0.0,105
0.01,3,en,plain,5,noun,part,1.0,0.0,0.0,105
0.1,1,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7141
0.1,1,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7141
0.1,1,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7141
0.1,1,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7141
0.1,1,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7141
0.1,1,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7141
0.1,1,nl,subj_pp,6,part,det,0.00028388928317956,0.6343506032647268,0.3653655074520937,7045
0.1,1,nl,subj_pp,7,det,noun,0.0106458481192335,0.6343506032647268,0.3550035486160397,7045
0.1,1,nl,subj_pp,8,noun,part,0.0106458481192335,0.6344925479063165,0.35486160397445,7045
0.1,1,nl,obj_pp,3,part,det,0.0,1.0,0.0,7226
0.1,1,nl,obj_pp,4,det,noun,0.0,1.0,0.0,7226
0.1,1,nl,obj_pp,5,noun,prep,0.0,1.0,0.0,7226
0.1,1,nl,obj_pp,6,prep,det,0.0,1.0,0.0,7226
0.1,1,nl,obj_pp,7,det,noun,0.0,1.0,0.0,7226
0.1,1,nl,obj_pp,8,noun,part,0.0,1.0,0.0,7226
0.1,1,en,subj_pp,6,part,det,1.0,0.0,0.0,7077
0.1,1,en,subj_pp,7,det,noun,1.0,0.0,0.0,7077
0.1,1,en,subj_pp,8,noun,part,1.0,0.0,0.0,7077
0.1,1,en,plain,3,part,det,1.0,0.0,0.0,7165
0.1,1,en,plain,4,det,noun,1.0,0.0,0.0,7165
0.1,1,en,plain,5,noun,part,1.0,0.0,0.0,7165
0.1,1,en,subj_rc,3,verb,det,0.9713851257948576,0.015897152336190212,0.01271772186895217,7234
0.1,1,en,subj_rc,4,det,noun,1.0,0.0,0.0,7234
0.1,1,en,subj_rc,5,noun,verb,1.0,0.0,0.0,7234
0.1,1,en,subj_rc,7,part,det,1.0,0.0,0.0,7234
0.1,1,en,subj_rc,8,det,noun,1.0,0.0,0.0,7234
0.1,1,en,subj_rc,9,noun,part,1.0,0.0,0.0,7234
0.1,1,nl,plain,3,part,det,0.0,1.0,0.0,7159
0.1,1,nl,plain,4,det,noun,0.0,1.0,0.0,7159
0.1,1,nl,plain,5,noun,part,0.0,1.0,0.0,7159
0.1,1,en,obj_pp,3,part,det,1.0,0.0,0.0,7201
0.1,1,en,obj_pp,4,det,noun,1.0,0.0,0.0,7201
0.1,1,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7201
0.1,1,en,obj_pp,6,prep,det,1.0,0.0,0.0,7201
0.1,1,en,obj_pp,7,det,noun,1.0,0.0,0.0,7201
0.1,1,en,obj_pp,8,noun,part,1.0,0.0,0.0,7201
0.1,1,en,subj_pp+obj_pp,6,part,det,0.9990233012418027,0.0,0.0009766987581972932,7167
0.1,1,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7167
0.1,1,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7167
0.1,1,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7167
0.1,1,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7167
0.1,1,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7167
0.1,1,nl,subj_rc,3,verb,det,0.0,0.7474077146412277,0.2525922853587723,7233
0.1,1,nl,subj_rc,4,det,noun,0.2524540301396378,0.7475459698603623,0.0,7233
0.1,1,nl,subj_rc,5,noun,verb,0.1171021706069404,0.8828978293930596,0.0,7233
0.1,1,nl,subj_rc,7,part,det,0.007327526614129684,0.9918429420710632,0.0008295313148071339,7233
0.1,1,nl,subj_rc,8,det,noun,0.0,0.9995852343425964,0.00041476565740356696,7233
0.1,1,nl,subj_rc,9,noun,part,0.0,1.0,0.0,7233
0.1,1,en,obj_rc,3,part,det,1.0,0.0,0.0,7137
0.1,1,en,obj_rc,4,det,noun,1.0,0.0,0.0,7137
0.1,1,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7137
0.1,1,en,obj_rc,6,rel,det,1.0,0.0,0.0,7137
0.1,1,en,obj_rc,7,verb,noun,0.9878100042034468,0.0,0.012189995796553174,7137
0.1,1,en,obj_rc,8,det,verb,1.0,0.0,0.0,7137
0.1,1,en,obj_rc,9,noun,part,1.0,0.0,0.0,7137
0.1,1,nl,obj_rc,3,part,det,0.0,1.0,0.0,7165
0.1,1,nl,obj_rc,4,det,noun,0.0,1.0,0.0,7165
0.1,1,nl,obj_rc,5,noun,rel,0.0,1.0,0.0,7165
0.1,1,nl,obj_rc,6,rel,det,0.0,1.0,0.0,7165
0.1,1,nl,obj_rc,7,verb,noun,0.0,1.0,0.0,7165
0.1,1,nl,obj_rc,8,det,verb,0.0,1.0,0.0,7165
0.1,1,nl,obj_rc,9,noun,part,0.0,1.0,0.0,7165
0.1,2,en,subj_rc,3,verb,det,0.9879300776914539,0.0,0.01206992230854606,7208
0.1,2,en,subj_rc,4,det,noun,1.0,0.0,0.0,7208
0.1,2,en,subj_rc,5,noun,verb,1.0,0.0,0.0,7208
0.1,2,en,subj_rc,7,part,det,1.0,0.0,0.0,7208
0.1,2,en,subj_rc,8,det,noun,1.0,0.0,0.0,7208
0.1,2,en,subj_rc,9,noun,part,1.0,0.0,0.0,7208
0.1,2,en,obj_rc,3,part,det,1.0,0.0,0.0,7231
0.1,2,en,obj_rc,4,det,noun,1.0,0.0,0.0,7231
0.1,2,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7231
0.1,2,en,obj_rc,6,rel,det,1.0,0.0,0.0,7231
0.1,2,en,obj_rc,7,verb,noun,0.988659936385009,0.0,0.01134006361499101,7231
0.1,2,en,obj_rc,8,det,verb,1.0,0.0,0.0,7231
0.1,2,en,obj_rc,9,noun,part,1.0,0.0,0.0,7231
0.1,2,en,subj_pp,6,part,det,0.9985797471950008,0.0,0.0014202528049992898,7041
0.1,2,en,subj_pp,7,det,noun,1.0,0.0,0.0,7041
0.1,2,en,subj_pp,8,noun,part,1.0,0.0,0.0,7041
0.1,2,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7125
0.1,2,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7125
0.1,2,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7125
0.1,2,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7125
0.1,2,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7125
0.1,2,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7125
0.1,2,nl,subj_pp,6,part,det,0.0,0.48519218651543794,0.5148078134845621,6348
0.1,2,nl,subj_pp,7,det,noun,0.007876496534341524,0.48519218651543794,0.5069313169502205,6348
0.1,2,nl,subj_pp,8,noun,part,0.007876496534341524,0.5025204788909893,0.4896030245746692,6348
0.1,2,nl,plain,3,part,det,0.004908835904628331,0.9903225806451613,0.004768583450210378,7130
0.1,2,nl,plain,4,det,noun,0.007152875175315568,0.991444600280505,0.001402524544179523,7130
0.1,2,nl,plain,5,noun,part,0.007152875175315568,0.9928471248246844,0.0,7130
0.1,2,nl,obj_pp,3,part,det,0.08641975308641975,0.06188271604938272,0.8516975308641975,6480
0.1,2,nl,obj_pp,4,det,noun,0.9291666666666667,0.06527777777777778,0.005555555555555556,6480
0.1,2,nl,obj_pp,5,noun,prep,0.9285493827160494,0.07098765432098765,0.000462962962962963,6480
0.1,2,nl,obj_pp,6,prep,det,0.9285493827160494,0.07098765432098765,0.000462962962962963,6480
0.1,2,nl,obj_pp,7,det,noun,0.8967592592592593,0.10277777777777777,0.000462962962962963,6480
0.1,2,nl,obj_pp,8,noun,part,0.8967592592592593,0.10308641975308643,0.00015432098765432098,6480
0.1,2,en,plain,3,part,det,1.0,0.0,0.0,7176
0.1,2,en,plain,4,det,noun,1.0,0.0,0.0,7176
0.1,2,en,plain,5,noun,part,1.0,0.0,0.0,7176
0.1,2,nl,subj_rc,3,verb,det,0.0,0.12201188337708996,0.8779881166229101,7237
0.1,2,nl,subj_rc,4,det,noun,0.8057206024595827,0.12201188337708996,0.07226751416332734,7237
0.1,2,nl,subj_rc,5,noun,verb,0.5965178941550366,0.306895122288241,0.0965869835567224,7237
0.1,2,nl,subj_rc,7,part,det,0.03896642255078071,0.939615862926627,0.021417714522592234,7237
0.1,2,nl,subj_rc,8,det,noun,0.005665330938234075,0.9733314909492884,0.021003178112477545,7237
0.1,2,nl,subj_rc,9,noun,part,0.005665330938234075,0.99115655658422,0.0031781124775459445,7237
0.1,2,nl,obj_rc,3,part,det,0.0,0.797248471372985,0.202751528627015,7196
0.1,2,nl,obj_rc,4,det,noun,0.20205669816564759,0.797526403557532,0.0004168982768204558,7196
0.1,2,nl,obj_rc,5,noun,rel,0.0951917732073374,0.9043913285158421,0.0004168982768204558,7196
0.1,2,nl,obj_rc,6,rel,det,0.06281267370761534,0.9043913285158421,0.032795997776542525,7196
0.1,2,nl,obj_rc,7,verb,noun,0.0,0.9043913285158421,0.09560867148415786,7196
0.1,2,nl,obj_rc,8,det,verb,0.0004168982768204558,0.9995831017231795,0.0,7196
0.1,2,nl,obj_rc,9,noun,part,0.0004168982768204558,0.9995831017231795,0.0,7196
0.1,2,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7166
0.1,2,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7166
0.1,2,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7166
0.1,2,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7166
0.1,2,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7166
0.1,2,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7166
0.1,2,en,obj_pp,3,part,det,1.0,0.0,0.0,7170
0.1,2,en,obj_pp,4,det,noun,1.0,0.0,0.0,7170
0.1,2,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7170
0.1,2,en,obj_pp,6,prep,det,1.0,0.0,0.0,7170
0.1,2,en,obj_pp,7,det,noun,1.0,0.0,0.0,7170
0.1,2,en,obj_pp,8,noun,part,1.0,0.0,0.0,7170
0.1,3,nl,subj_pp,6,part,det,0.0001670843776106934,0.6878863826232248,0.3119465329991646,5985
0.1,3,nl,subj_pp,7,det,noun,0.0001670843776106934,0.6878863826232248,0.3119465329991646,5985
0.1,3,nl,subj_pp,8,noun,part,0.0001670843776106934,0.7243107769423559,0.2755221386800334,5985
0.1,3,nl,subj_pp+obj_pp,6,part,det,0.0,1.0,0.0,7186
0.1,3,nl,subj_pp+obj_pp,7,det,noun,0.0,1.0,0.0,7186
0.1,3,nl,subj_pp+obj_pp,8,noun,prep,0.0,1.0,0.0,7186
0.1,3,nl,subj_pp+obj_pp,9,prep,det,0.0,1.0,0.0,7186
0.1,3,nl,subj_pp+obj_pp,10,det,noun,0.0,1.0,0.0,7186
0.1,3,nl,subj_pp+obj_pp,11,noun,part,0.0,1.0,0.0,7186
0.1,3,nl,obj_rc,3,part,det,0.0,0.04360587002096436,0.9563941299790356,7155
0.1,3,nl,obj_rc,4,det,noun,0.9558350803633823,0.04360587002096436,0.0005590496156533892,7155
0.1,3,nl,obj_rc,5,noun,rel,0.8468204053109714,0.15192173305380852,0.0012578616352201257,7155
0.1,3,nl,obj_rc,6,rel,det,0.10006988120195667,0.15192173305380852,0.7480083857442348,7155
0.1,3,nl,obj_rc,7,verb,noun,0.0,0.15192173305380852,0.8480782669461915,7155
0.1,3,nl,obj_rc,8,det,verb,0.0,0.9991614255765199,0.0008385744234800838,7155
0.1,3,nl,obj_rc,9,noun,part,0.0,1.0,0.0,7155
